mandt,matnr,werks,lgort,pstat,lvorm,lfgja,lfmon,sperr,labst,umlme,insme,einme,speme,retme,vmlab,vmuml,vmins,vmein,vmspe,vmret,kzill,kzilq,kzile,kzils,kzvll,kzvlq,kzvle,kzvls,diskz,lsobs,lminb,lbstf,herkl,exppg,exver,lgpbe,klabs,kinsm,keinm,kspem,dlinl,prctl,ersda,vklab,vkuml,lwmkb,bskrf,mdrue,mdjin,fsh_salloc_qty_s,operation_flag,is_deleted,recordstamp
800,PROD226,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PACK211,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PACK214,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD230,3500,AFS,LD,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD222,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PACK212,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD221,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD330,3500,AFS,L,,2011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-19,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD234S,3500,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-09,,,,,,2011,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD221,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD234S,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD230,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD226,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD222,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD229,7530,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD234,7535,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD224,7535,AFS,L,,2011,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-16,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD236,3500,AFS,DL,,2012,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-20,,,,,,2012,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD236,SCA1,AFS,DL,,2012,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-20,,,,,,2012,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD236,SCE1,AFS,DL,,2012,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-20,,,,,,2012,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD236,SCL1,AFS,DL,,2012,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-20,,,,,,2012,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD236,SCU1,AFS,DL,,2012,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-20,,,,,,2012,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD336B,3500,AFS,L,,2013,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-27,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD335B,3500,AFS,L,,2013,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-27,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD510,3500,AFS,L,,2013,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-04,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD511,3500,AFS,L,,2013,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-04,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD-CAP1,3500,AFS,L,,2013,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-03,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD-CAP2,3500,AFS,L,,2013,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-03,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,MLA-PRODS-01,3500,AFS,DL,,2013,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-25,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,MLA-PRODCART,3500,AFS,L,,2013,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-29,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PORD4321,3500,AFS,L,X,2013,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-23,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD551,3500,AFS,L,,2013,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-31,,,,,,2013,,I,False,2021-03-31 03:13:22.764672+00:00
800,PALLET,3500,AFS,L,,2014,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-25,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,EURO_PALLET,3500,AFS,L,,2014,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-25,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD270,3500,AFS,L,,2014,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-22,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD280,3500,AFS,L,,2014,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-06,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD271,3500,AFS,L,,2014,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-01,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODRP3,3500,AFS,L,,2014,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-26,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODRP2,3500,AFS,L,,2014,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-26,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODRP4,3500,AFS,L,,2014,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-26,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODRP1,3500,AFS,L,,2014,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-26,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,EWM-OCD-QI-001,3500,AFS,L,,2014,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-26,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODCD1,3500,AFS,L,,2014,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-27,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,EWM-OCD-3,3500,AFS,L,,2014,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-27,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,CAH_TAB1,3500,AFS,L,,2014,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-11,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,CAH_TAB2,3500,AFS,L,,2014,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-19,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD234B,7010,AFS,L,,2014,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-12,,,,,,2014,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD-PB,3100,AFS,L,,2015,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-10,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD-S01-PS,3500,AFS,DL,,2015,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODPICART,3500,AFS,L,,2015,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-13,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD-0R2,3500,AFS,L,,2015,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-25,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,WIREBASKET,3500,AFS,L,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-13,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG_SUGAR,3500,AFS,DL,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-14,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG_BUTTER,3500,AFS,DL,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-14,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG_EGG,3500,AFS,DL,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-14,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG_FLOUR,3500,AFS,DL,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-14,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODPI,3500,AFS,L,,2015,04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-20,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD239,3500,AFS,DL,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-06,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG-BY-1,3500,AFS,DL,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-08,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,MFG-CO-1,3500,AFS,DL,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-08,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD246,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-21,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD252,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-21,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD251,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-21,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODSLOT3,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-22,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODSLOT2,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-22,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODSLOT1,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-22,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PRODSLOT4,3500,AFS,L,,2015,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-22,,,,,,2015,,I,False,2021-03-31 03:13:22.764672+00:00
800,PROD214,3500,AFS,DL,,2015,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-20,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,SAP0003,WDF5,AFS,L,,2016,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-14,,,,,,2016,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC2,1000,0001,DZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-740,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1105,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-820-F,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,GG-CDE-100,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,Z-113,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,1300-200,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,1300-550,1000,0001,L,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM2-301,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1,1000,0001,DZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AZ2-322,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC2-T01,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,KR117495,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-310-4,1000,0001,DL,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-400-A,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DC-3,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AS-500,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AS-700,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1201,1000,0001,D,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,1300-520,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AS-200,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-531,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-700,1000,0001,DZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1032,1000,0001,DL,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-400-N,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-720-N,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,E-GEAR-20,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AS-20,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,C-1023,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,400-100,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-220,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-532,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1017,1000,0001,DL,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-840-F,1000,0001,DZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-850-H,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DC-2,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,80-100F,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM2-500,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-540,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC3-T01,1000,0001,DZ,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,E-MOTOR1,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,E-MOTOR5,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,C-1010,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,C-1033,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,1300-300,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1001,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1023,1000,0001,DLZ,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1027,1000,0001,DL,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1202,1000,0001,D,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,1300-400,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,C-1040,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1104,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-330-V,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,99-130,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.000000000,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-260,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-840-L,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC6,1000,0001,D,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DB-101,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AZ2-100,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1024,1000,0001,DL,X,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AS-30,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,KR090653,1000,0001,DLZ,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-840-H,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AZ2-200,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,E-MOTOR3,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,C-1021,1000,0001,D,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1035,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,Z-112,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,DPC1034,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,KR119953,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-830-L,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,400-500,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-205,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
800,AM3-510,1000,0001,DL,,1998,09,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0000,,I,False,2021-03-31 03:13:22.764672+00:00
