mandt,spras,matkl,wgbez,wgbez60,operation_flag,is_deleted,recordstamp
800,1,JWO,郑欧组,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,JWO,ジム・オズボーンのグループ,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,JWO,Jim Osborne du group,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,JWO,Grupo Jim Osborne,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,LSS,Six sigma simplifié,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,LSS,Lean Six Sigma,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,LSS,リーン方式のシックスシグマ,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,LSS,精益六西格玛,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,MG1,Группа материалов 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,MG1,Warengruppe 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,MG1,Grupo artículos 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,MG1,Groupe marchand. 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,MG1,物料组1,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,MG1,Grp.mercadorias 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,MG1,品目グループ 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,MG1,Material group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,MG2,Warengruppe 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,MG2,Группа материалов 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,MG2,Grp.mercadorias 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,MG2,Grupo artículos 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,MG2,品目グループ 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,MG2,Groupe marchand. 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,MG2,商品类目 2,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,MW1,MW - gpe march. 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,MW1,MW 品目グループ 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,MW1,MW Grupo artículos 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,MW1,Grp.mercadorias 1 MW,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,MW1,MW materials group 1,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,MW1,MW-ГрМтр_1,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,MW1,MW-Warengruppe_1,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,MW1,WM物料组1,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,ROH,Materia prima,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,ROH,Сырье - тест,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ROH,Matières premières,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ROH,原材料:测试,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,ROH,Willi;s Rohmaterial,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ROH,原材料: テスト,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,ROH,Raw material: test,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ROH,Mat.prima do Willi,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,SMI,Dup des scénarios de,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,SMI,SMI 演示方案,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,SMI,SMI Demo Scenarios,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,WWS,СТХ: тест ассортим.,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,WWS,WWS-Sort.-Test,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,WWS,WMS分类项,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,WWS,Teste sort.Sist.AM,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,WWS,WWS ソートテスト,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,WWS,WWS sort test,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,WWS,Test clasif.WWS,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,WWS,Retail gamme test,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,0001,Metalurgia,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,0001,Metallverarbeitung,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,0001,Traitement métaux,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,0001,Metal Processing,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,0001,Metal Processing,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,0001,Metal processing,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,0001,金属加工,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,0001,Tratamiento metales,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,0001,金属処理,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,0001,Металлообработка,,I,False,2021-03-31 05:00:41.416210+00:00
800,N,0025,Mobiele telefonie,,I,False,2021-03-31 05:00:41.416210+00:00
800,N,0026,Digitale camera's,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,0201,摩托车,,I,False,2021-03-31 05:00:41.416210+00:00
800,N,0201,Bromfiets,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,0201,Motorräder,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,0201,Мотоциклы,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,0201,Motos,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,0201,2 roues motorisées,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,0201,オートバイ,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,0201,Motorcycles,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,0201,Motos,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,CAPS,Plastic Caps,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,CAPS,Plastic Caps,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,CAPS,Plastic Caps,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,CP10,Cp-petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,CP10,CP 宠物食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,CP10,CP-Petfood,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,CP20,CP 信息资料,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,CP20,Cp-info article,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,CP20,CP-Info Material,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,CP30,Cosmética,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,CP30,Cp-cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,CP30,CP 化妆品,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,CP30,Kosmetik,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,CP30,CP-Cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,FEED,Alimentation animaux,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,FEED,Корм для животных,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,FEED,Alimentos p.animales,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,FEED,Tierfutter,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,FEED,Alimentaç.p/animais,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,FEED,動物性食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,FEED,动物食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,FEED,Animal food,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,FOOD,食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,FOOD,食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,FOOD,Alimentos,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,FOOD,Gêneros alimentícios,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,FOOD,Продукты питания,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,FOOD,Lebensmittel,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,FOOD,Foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,FOOD,Alimentation,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,GEAR,Flugzeugbauteile,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,GEAR,航空機のギア,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,GEAR,Composants avion,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,GEAR,飞机引擎,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,GEAR,Узлы самолета,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,GEAR,Componentes aviões,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,GEAR,Gear for aircrafts,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,GEAR,Componentes aviación,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,GRP3,产品组3,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,GRP3,Grupo productos 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,GRP3,Famille produits 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,GRP3,Группа продуктов 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,GRP3,Product Group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,GRP3,Grupo de prod.3,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,GRP3,製品グループ 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,GRP3,Product group 3,,I,False,2021-03-31 05:00:41.416210+00:00
200,E,MISC,Misc,,L,False,2022-01-31 20:43:47.877217+00:00
250,E,MISC,Misc,,L,False,2022-01-31 20:43:47.877217+00:00
800,D,OM01,Ölwartung,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,OM01,油类维护,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,OM01,オイル保全,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,OM01,Работа с маслом,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,OM01,Mantenim. petróleo,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,OM01,Troca de óleo,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,OM01,Maintenance carbur.,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,OM01,Oil Maintenance,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,OM03,油类 PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,OM03,MP petróleo,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,OM03,オイル PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,OM03,Óleo PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,OM03,Production carburant,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,OM03,Öl-Instandhaltung,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,OM03,Oil PM,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,OM05,Tránsito de petróleo,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,OM05,Öltransit,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,OM05,オイル輸送,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,OM05,Trânsito de óleo,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,OM05,油类运输,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,OM05,Маслопровод,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,OM05,Oil Transit,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,OM05,Transit carburant,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,UTIL,Serviços públicos,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,UTIL,Облигации,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,UTIL,公共事业,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,UTIL,公益事業,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,UTIL,Hilfsmittel,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,UTIL,Utilities,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,UTIL,Servicios públicos,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,UTIL,Outillage,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,UTIL,Utilities,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,WWSB,Tipificación módulo,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,WWSB,Типизация: модуль,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,WWSB,Typage module,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,WWSB,タイプ: 構成品目,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,WWSB,Tipificação módulo,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,WWSB,类型:组件,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,WWSB,Typisierung Baustein,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,WWSB,Types: components,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,WWSS,タイプ: 分類,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,WWSS,Tipificação sortim.,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,WWSS,Tipifc.surtido prod.,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,WWSS,Typisierung Sortimt.,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,WWSS,Типизация: ассортим.,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,WWSS,类型:分类,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,WWSS,Types: assortment,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,WWSS,Typage gamme,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,XLCL,集合研修,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,XLCL,Группа материалов 1,,I,False,2021-03-31 05:00:41.416210+00:00
